frequency_shift,S11_magnitude,Q_factor,phase_shift,label
0.1759,-14.01,18.7,39.9,10% turpentine
0.1654,-12.48,14.6,39.2,15% kerosene
0.1067,-17.81,22.1,44.2,5% turpentine
0.1334,-17.04,22.5,43.5,5% kerosene
0.2492,-11.11,12.8,32.1,20% kerosene
0.2097,-10.14,15.3,38.0,15% turpentine
0.1757,-17.98,22.0,43.4,5% turpentine
0.1536,-13.66,19.2,41.1,10% turpentine
0.2012,-11.53,15.7,35.7,15% turpentine
0.1602,-17.05,22.3,44.1,5% turpentine
0.1314,-16.3,22.6,46.4,5% kerosene
0.1735,-16.82,23.3,44.1,5% kerosene
0.2499,-11.22,11.3,33.1,20% turpentine
0.1477,-16.93,23.2,43.8,5% kerosene
0.1319,-17.62,22.6,46.4,5% kerosene
0.1053,-20.28,27.5,49.9,pure
0.1798,-13.66,17.8,39.7,10% turpentine
0.1663,-15.15,19.5,39.5,10% turpentine
0.2445,-10.23,12.1,33.6,20% turpentine
0.0951,-20.71,29.2,49.1,pure
0.2301,-10.59,13.3,31.2,20% turpentine
0.1815,-14.52,14.4,39.3,10% turpentine
0.0975,-19.25,28.1,47.4,pure
0.2293,-9.95,13.2,36.3,20% kerosene
0.1667,-10.89,13.7,35.2,15% turpentine
0.1475,-17.19,21.6,45.1,5% kerosene
0.1489,-17.51,22.5,43.9,5% kerosene
0.1294,-17.04,23.2,43.4,5% kerosene
0.2133,-11.17,12.3,37.5,15% turpentine
0.1041,-19.95,28.7,49.7,pure
0.1553,-17.55,22.1,44.2,5% turpentine
0.1784,-13.44,18.4,41.0,10% turpentine
0.2221,-9.51,13.2,32.0,20% turpentine
0.2499,-9.51,14.0,33.6,20% turpentine
0.0951,-21.38,29.1,49.6,pure
0.1454,-17.11,23.4,46.3,5% kerosene
0.1692,-19.19,15.2,43.7,15% kerosene
0.2245,-10.67,14.6,37.7,15% turpentine
0.2483,-9.51,11.8,31.8,20% turpentine
0.1403,-18.29,24.1,44.7,5% kerosene
0.2126,-11.15,12.9,36.5,15% turpentine
0.1071,-17.1,22.8,45.2,5% kerosene
0.2499,-9.51,11.5,32.8,20% turpentine
0.1963,-14.28,29.9,38.4,15% kerosene
0.2499,-9.83,10.6,32.8,20% turpentine
0.1281,-16.57,23.9,44.1,5% kerosene
0.1908,-14.37,17.7,43.7,10% kerosene
0.1486,-17.66,22.7,44.3,5% turpentine
0.2253,-16.57,21.6,42.4,5% turpentine
0.1134,-20.95,29.6,47.4,pure
0.1553,-16.44,23.0,45.1,5% kerosene
0.1319,-17.2,21.3,46.0,5% kerosene
0.1592,-14.48,18.9,40.7,10% turpentine
0.1148,-21.09,29.1,49.9,pure
0.1809,-13.79,18.4,42.2,10% kerosene
0.0951,-21.01,29.2,46.9,pure
0.0951,-20.39,25.0,49.6,pure
0.2436,-9.53,15.0,34.5,20% kerosene
0.1664,-14.43,19.1,39.9,10% turpentine
0.1621,-13.96,17.9,43.4,10% kerosene
0.2168,-9.98,14.3,33.9,20% kerosene
0.2086,-11.15,14.7,32.3,15% turpentine
0.2325,-10.14,13.1,36.0,20% kerosene
0.1472,-13.27,17.5,41.4,10% kerosene
0.1909,-13.63,15.8,40.7,10% turpentine
0.2384,-10.58,12.5,34.6,20% kerosene
0.2296,-10.38,13.2,36.4,15% turpentine
0.1859,-16.41,22.0,43.7,10% kerosene
0.2406,-11.75,12.0,36.2,20% kerosene
0.1617,-14.81,18.9,40.0,10% turpentine
0.1588,-12.92,18.8,39.4,10% turpentine
0.1327,-17.48,22.4,42.8,5% turpentine
0.2357,-10.38,11.0,36.8,20% kerosene
0.2384,-9.98,11.3,31.7,20% turpentine
0.2268,-10.32,12.7,37.1,15% turpentine
0.2066,-12.5,15.8,39.3,15% kerosene
0.1818,-12.47,20.6,41.1,10% turpentine
0.2499,-9.51,13.3,33.8,20% turpentine
0.2223,-10.42,13.8,35.3,15% turpentine
0.2008,-12.55,17.1,43.9,10% kerosene
0.1814,-18.37,23.9,44.6,5% turpentine
0.1606,-15.49,17.0,39.4,15% kerosene
0.1591,-10.85,13.8,36.1,15% turpentine
0.1131,-18.32,23.1,45.3,5% kerosene
0.1113,-20.83,28.0,49.9,pure
0.1997,-13.18,17.5,44.4,10% kerosene
0.0951,-20.05,27.6,49.9,pure
0.1415,-20.8,27.6,48.0,pure
0.2403,-9.51,12.4,33.0,20% turpentine
0.2053,-10.32,16.4,37.4,15% turpentine
0.2388,-10.33,13.9,35.6,20% kerosene
0.1735,-16.91,23.6,43.8,5% kerosene
0.193,-20.37,28.1,48.4,pure
0.1447,-16.46,23.2,43.3,5% kerosene
0.1643,-14.71,18.6,43.8,10% kerosene
0.1857,-16.1,13.8,39.6,15% kerosene
0.179,-14.28,17.3,43.9,10% kerosene
0.0951,-20.2,28.3,49.8,pure
0.1476,-17.53,23.9,43.3,5% turpentine
0.2173,-9.51,13.6,33.6,20% kerosene
0.2499,-9.66,11.0,32.3,20% turpentine
0.2475,-12.93,14.7,39.2,15% kerosene
0.2305,-10.42,14.4,31.8,20% kerosene
0.1497,-14.78,18.0,42.3,10% kerosene
0.1432,-17.38,21.8,41.2,5% turpentine
0.1682,-21.98,27.2,49.9,pure
0.1175,-17.6,22.1,40.6,5% turpentine
0.1872,-17.78,22.5,45.3,5% turpentine
0.1793,-12.81,16.7,40.0,10% turpentine
0.1469,-14.22,18.2,43.1,10% kerosene
0.2334,-11.19,11.8,35.9,20% kerosene
0.1609,-13.78,18.1,40.8,10% kerosene
0.0951,-21.51,27.1,48.2,pure
0.1378,-17.05,21.2,44.2,5% kerosene
0.2426,-10.2,15.0,35.5,20% kerosene
0.13,-12.99,17.2,40.9,10% turpentine
0.2419,-10.49,13.4,34.2,20% kerosene
0.2183,-11.48,16.4,35.0,15% turpentine
0.2254,-9.95,15.1,33.2,20% kerosene
0.1241,-17.76,22.5,44.2,5% turpentine
0.2254,-11.49,11.9,35.0,20% kerosene
0.2264,-9.51,10.2,32.2,20% turpentine
0.1558,-17.43,21.6,43.7,5% turpentine
0.1252,-17.26,21.7,44.0,5% turpentine
0.1987,-9.51,14.9,36.4,15% turpentine
0.0951,-19.44,24.2,47.8,pure
0.2131,-9.82,13.8,33.2,20% turpentine
0.1978,-13.05,17.4,39.1,10% turpentine
0.0995,-21.03,27.8,49.4,pure
0.1757,-13.09,14.8,39.3,15% kerosene
0.1828,-12.54,14.2,40.0,15% kerosene
0.2303,-9.79,10.7,31.6,20% turpentine
0.218,-11.37,15.2,36.7,15% turpentine
0.2426,-9.82,10.9,35.1,20% kerosene
0.0995,-20.45,29.9,48.7,pure
0.1611,-17.54,21.5,43.4,5% turpentine
0.1551,-17.76,23.2,43.5,5% turpentine
0.2104,-12.76,15.3,35.7,15% kerosene
0.227,-9.6,12.3,34.5,20% kerosene
0.2377,-9.68,10.2,31.4,20% turpentine
0.1691,-14.38,18.6,40.0,10% turpentine
0.1653,-14.13,21.8,43.4,5% turpentine
0.1498,-13.67,19.7,40.6,10% turpentine
0.1677,-17.08,21.6,43.8,5% turpentine
0.199,-13.27,12.9,40.1,15% kerosene
0.1424,-13.75,20.0,39.0,10% turpentine
0.1497,-18.08,23.5,43.9,5% turpentine
0.2201,-10.68,14.8,35.9,15% turpentine
0.1698,-14.72,13.6,39.8,15% kerosene
0.1455,-16.73,21.9,45.9,5% kerosene
0.2276,-10.01,15.5,35.4,20% kerosene
0.1444,-14.67,16.6,39.0,15% kerosene
0.1676,-12.23,20.0,39.3,10% turpentine
0.1259,-17.07,23.3,43.5,5% kerosene
0.1919,-14.33,19.0,40.0,10% turpentine
0.2301,-10.5,15.0,37.4,15% turpentine
0.2234,-11.0,14.6,34.2,20% kerosene
0.1571,-15.02,17.9,43.9,10% kerosene
0.2147,-13.02,18.2,39.0,10% turpentine
0.1276,-16.69,21.5,43.2,5% kerosene
0.1355,-17.23,23.1,45.0,5% kerosene
0.1761,-16.79,22.1,44.7,5% turpentine
0.1121,-19.79,29.9,48.1,pure
0.1893,-17.28,24.3,43.8,5% kerosene
0.228,-11.26,14.8,36.6,20% kerosene
0.1603,-12.97,14.8,38.2,15% kerosene
0.2499,-9.51,11.8,33.6,20% turpentine
0.2499,-9.97,12.6,33.6,20% turpentine
0.1537,-13.36,17.3,42.5,10% kerosene
0.2327,-9.51,14.4,34.3,15% turpentine
0.1271,-16.53,27.7,48.1,pure
0.106,-17.28,22.8,43.2,5% kerosene
0.1711,-13.8,17.1,42.5,10% kerosene
0.1715,-12.96,18.7,38.8,10% turpentine
0.0951,-19.8,29.9,48.8,pure
0.1609,-18.56,22.9,44.9,5% turpentine
0.2371,-9.51,12.7,32.7,20% turpentine
0.1382,-17.54,24.3,46.4,5% kerosene
0.1567,-18.31,22.1,43.3,5% turpentine
0.16,-17.6,21.9,44.2,5% kerosene
0.2499,-10.94,10.8,34.6,20% turpentine
0.1338,-13.3,19.3,39.6,10% turpentine
0.0951,-19.56,29.7,48.4,pure
0.1809,-14.0,14.3,41.2,15% kerosene
0.2022,-13.64,12.5,39.0,15% kerosene
0.2221,-12.75,15.3,39.2,15% kerosene
0.1773,-13.07,17.1,39.7,10% turpentine
0.2124,-11.53,12.5,35.8,15% turpentine
0.1308,-17.32,22.8,44.1,5% turpentine
0.2113,-14.56,18.9,40.5,10% turpentine
0.191,-13.67,14.7,41.0,15% kerosene
0.2376,-9.51,14.0,35.8,20% kerosene
0.2222,-9.51,12.0,31.7,20% turpentine
0.1336,-17.41,22.7,44.7,5% kerosene
0.2302,-11.04,15.2,37.4,15% turpentine
0.1147,-17.55,23.7,43.8,5% kerosene
0.0951,-20.62,28.3,49.9,pure
0.2422,-9.51,13.2,34.1,20% kerosene
0.1602,-18.02,22.5,42.4,5% turpentine
0.1659,-17.54,23.3,42.3,5% turpentine
0.2008,-14.63,18.8,40.5,10% turpentine
0.1592,-17.65,22.7,44.9,5% kerosene
0.2229,-10.88,12.6,36.7,20% kerosene
0.1328,-16.66,21.1,44.2,5% turpentine
0.1446,-17.45,21.5,42.5,5% turpentine
0.2163,-10.31,11.8,36.3,20% kerosene
0.1994,-14.45,17.6,48.0,10% kerosene
0.1878,-14.25,19.5,40.8,10% turpentine
0.1379,-15.89,22.5,45.2,5% kerosene
0.2499,-9.51,11.4,31.8,20% turpentine
0.1519,-13.12,17.8,39.6,10% kerosene
0.176,-16.82,15.3,42.6,10% kerosene
0.179,-14.64,13.5,39.8,15% kerosene
0.1294,-17.83,23.3,44.1,5% kerosene
0.1715,-13.36,17.9,40.1,10% turpentine
0.2032,-13.83,18.6,40.4,10% turpentine
0.1873,-14.58,14.4,38.6,15% kerosene
0.1603,-17.89,21.6,43.1,5% turpentine
0.2357,-9.9,12.2,35.8,20% kerosene
0.2499,-10.18,13.8,32.1,20% turpentine
0.175,-14.1,15.9,40.2,15% kerosene
0.1144,-11.5,15.3,39.6,10% turpentine
0.1966,-11.48,14.5,36.1,15% turpentine
0.1598,-12.56,18.7,40.2,10% turpentine
0.2246,-10.8,14.9,33.9,15% turpentine
0.0983,-17.15,22.4,44.4,5% kerosene
0.21,-14.94,19.2,39.7,10% turpentine
0.1651,-16.86,22.3,44.2,5% turpentine
0.2131,-14.4,14.5,40.3,15% kerosene
0.1829,-13.8,15.5,40.1,15% kerosene
0.1647,-13.25,16.5,38.7,10% turpentine
0.1196,-12.75,18.7,39.4,10% turpentine
0.1574,-17.48,21.5,42.4,5% turpentine
0.2085,-14.79,12.8,40.9,15% kerosene
0.1372,-10.48,16.6,36.1,10% turpentine
0.2483,-9.51,12.4,31.0,20% turpentine
0.2288,-11.47,16.5,37.3,15% turpentine
0.1407,-18.49,21.4,44.9,5% turpentine
0.1303,-17.39,23.1,43.0,5% kerosene
0.24,-9.51,10.0,34.3,20% turpentine
0.176,-14.1,15.8,42.3,10% kerosene
0.1921,-13.86,16.4,38.9,15% kerosene
0.1406,-17.41,23.2,44.4,5% kerosene
0.1432,-17.1,24.2,42.6,5% turpentine
0.1749,-10.78,11.4,40.1,10% kerosene
0.2288,-10.11,16.5,36.0,20% kerosene
0.1621,-17.12,23.2,42.9,5% turpentine
0.1686,-12.67,17.6,39.2,10% kerosene
0.2098,-11.6,16.3,32.5,15% turpentine
0.2413,-10.71,13.5,33.5,20% kerosene
0.23,-10.08,13.3,35.9,15% turpentine
0.213,-15.41,15.4,39.2,15% kerosene
0.1993,-12.81,15.8,40.5,15% kerosene
0.1086,-19.88,27.0,48.3,pure
0.161,-13.45,18.7,39.7,10% turpentine
0.2311,-9.51,15.6,35.0,15% turpentine
0.1754,-14.62,12.9,39.1,15% kerosene
0.2457,-10.49,11.9,33.7,20% turpentine
0.1508,-17.31,22.3,43.2,5% kerosene
0.1561,-18.47,20.7,42.1,5% turpentine
0.1382,-18.1,22.0,41.8,5% turpentine
0.125,-17.18,22.1,46.4,5% turpentine
0.1319,-13.54,13.2,39.9,15% kerosene
0.2194,-10.38,13.6,36.7,15% turpentine
0.1376,-17.36,23.1,44.7,5% kerosene
0.1906,-13.99,15.3,43.3,10% kerosene
0.2391,-9.57,12.1,33.6,20% kerosene
0.1534,-13.16,17.2,39.0,10% turpentine
0.2335,-10.63,13.7,31.0,20% turpentine
0.2192,-9.67,15.8,37.5,15% turpentine
0.2176,-13.08,17.3,39.0,15% kerosene
0.1045,-20.65,27.2,47.8,pure
0.1527,-17.74,20.2,42.7,5% turpentine
0.1551,-13.86,16.7,42.0,10% kerosene
0.1568,-14.89,18.0,40.6,10% turpentine
0.2216,-10.28,13.9,32.9,20% kerosene
0.2209,-10.19,13.8,34.0,20% kerosene
0.147,-17.65,17.1,42.7,10% kerosene
0.2385,-9.88,13.1,33.0,20% turpentine
0.1436,-12.75,18.7,34.1,15% kerosene
0.1483,-17.6,22.2,42.0,5% turpentine
0.1809,-13.49,19.7,39.4,15% kerosene
0.2206,-10.74,15.0,37.1,15% turpentine
0.18,-18.15,22.0,43.8,5% turpentine
0.1809,-17.42,23.6,45.4,5% turpentine
0.0951,-21.31,27.7,48.8,pure
0.2139,-10.34,15.4,34.4,20% kerosene
0.1295,-16.82,22.8,43.3,5% kerosene
0.2219,-14.61,18.5,40.1,10% kerosene
0.1659,-12.93,14.2,38.9,10% turpentine
0.1427,-15.3,19.0,46.4,10% kerosene
0.236,-10.42,13.7,34.3,20% kerosene
0.1733,-15.12,17.5,42.2,10% kerosene
0.1433,-17.41,21.4,43.0,5% turpentine
0.1402,-16.2,22.6,44.2,5% kerosene
0.1123,-19.35,26.7,47.7,pure
0.177,-12.57,17.7,40.2,15% kerosene
0.2499,-10.59,13.4,34.5,20% turpentine
0.0951,-19.77,29.2,47.9,pure
0.2232,-10.95,12.0,34.8,20% kerosene
0.1554,-13.54,17.7,39.4,15% kerosene
0.1703,-13.98,13.1,39.7,15% kerosene
0.185,-12.38,19.3,39.9,10% turpentine
0.0951,-21.29,26.8,48.4,pure
0.2499,-9.86,14.0,32.3,20% turpentine
0.0951,-20.55,27.5,47.9,pure
0.2418,-11.08,12.9,34.5,20% kerosene
0.2137,-10.61,16.0,35.1,15% turpentine
0.1634,-13.41,16.7,42.6,10% kerosene
0.1063,-17.34,26.9,47.8,pure
0.1512,-17.3,23.7,44.1,5% turpentine
0.1957,-14.15,17.9,39.0,15% kerosene
0.2342,-9.51,11.0,31.9,20% turpentine
0.219,-9.51,11.0,33.1,20% kerosene
0.2499,-9.66,11.1,32.9,20% turpentine
0.1834,-14.11,18.6,43.0,10% kerosene
0.1877,-13.06,17.5,39.9,10% turpentine
0.1769,-11.46,17.3,40.2,15% kerosene
0.1279,-17.57,22.9,45.3,5% turpentine
0.1959,-15.04,23.4,43.7,10% kerosene
0.2336,-10.6,13.8,35.6,20% kerosene
0.1818,-13.81,17.8,39.4,10% turpentine
0.1129,-10.55,16.2,33.7,20% kerosene
0.1968,-15.02,16.2,39.6,10% kerosene
0.1084,-17.1,23.2,44.7,5% turpentine
0.1625,-14.89,17.1,41.0,10% turpentine
0.1995,-13.3,17.1,44.9,10% kerosene
0.2499,-9.81,14.6,31.2,20% turpentine
0.163,-13.42,22.5,39.8,15% kerosene
0.1286,-16.92,24.4,44.6,5% kerosene
0.1791,-13.92,17.1,41.2,10% kerosene
0.0989,-20.37,28.4,49.9,pure
0.2467,-9.51,13.0,35.8,20% kerosene
0.1112,-19.38,29.9,49.4,pure
0.0951,-19.76,28.4,49.9,pure
0.2243,-13.68,17.2,43.4,10% kerosene
0.2368,-10.45,12.4,33.1,20% turpentine
0.0951,-20.52,29.9,49.4,pure
0.1086,-21.24,25.5,47.3,pure
0.1614,-9.61,13.0,37.6,15% turpentine
0.2302,-10.44,13.7,34.2,20% kerosene
0.1539,-17.06,23.1,43.1,5% turpentine
0.1715,-16.19,23.4,45.0,5% kerosene
0.2102,-11.22,10.9,35.5,20% kerosene
0.1524,-16.05,22.7,45.1,5% kerosene
0.2226,-12.87,14.5,39.3,15% kerosene
0.1352,-16.84,22.9,43.6,5% kerosene
0.1627,-17.9,21.3,44.3,5% turpentine
0.2325,-14.01,13.7,39.4,15% kerosene
0.2372,-9.78,13.3,32.1,20% turpentine
0.0956,-21.49,29.1,49.7,pure
0.1754,-14.39,17.6,46.8,10% kerosene
0.2335,-9.95,12.9,31.9,20% turpentine
0.1883,-14.16,19.3,39.7,10% turpentine
0.185,-15.91,13.7,44.3,15% kerosene
0.2175,-11.5,13.8,35.5,20% kerosene
0.168,-15.45,17.3,40.0,15% kerosene
0.0951,-19.36,27.4,49.9,pure
0.2115,-13.15,18.8,40.8,10% turpentine
0.1493,-17.71,21.9,41.9,5% turpentine
0.0951,-21.98,29.9,49.9,pure
0.1038,-19.75,29.5,47.2,pure
0.1688,-14.86,16.3,42.5,10% kerosene
0.1538,-16.55,21.3,44.1,5% kerosene
0.1586,-18.02,21.7,42.7,5% turpentine
0.1592,-13.46,18.5,40.1,10% turpentine
0.0951,-21.3,28.9,47.5,pure
0.2499,-9.59,12.4,33.0,20% turpentine
0.135,-17.16,23.9,43.9,5% kerosene
0.2231,-11.07,14.8,35.5,15% turpentine
0.1854,-18.36,22.9,48.6,5% turpentine
0.1103,-20.78,29.0,49.9,pure
0.2499,-10.21,12.4,33.6,20% turpentine
0.1276,-16.74,21.4,45.4,5% kerosene
0.2306,-9.51,13.4,34.4,20% turpentine
0.1699,-16.8,22.7,43.2,20% turpentine
0.1342,-17.8,21.8,44.8,5% kerosene
0.2499,-9.95,13.6,33.2,20% turpentine
0.1361,-18.4,22.9,43.9,5% turpentine
0.1897,-13.81,19.0,40.3,10% turpentine
0.0966,-21.29,28.5,45.5,pure
0.2499,-9.55,12.3,33.6,20% turpentine
0.233,-10.46,14.4,33.1,20% kerosene
0.1536,-13.19,14.0,40.9,15% kerosene
0.1577,-17.6,23.1,43.6,5% turpentine
0.1969,-17.7,17.7,42.1,5% turpentine
0.2158,-17.74,18.2,40.0,10% kerosene
0.1815,-13.96,18.2,39.5,15% kerosene
0.1642,-14.23,18.6,39.8,10% turpentine
0.2499,-10.58,11.1,31.9,20% turpentine
0.0951,-21.46,29.9,46.1,pure
0.1725,-17.69,23.4,43.2,5% turpentine
0.2499,-10.33,13.0,35.4,20% turpentine
0.1922,-14.47,18.7,45.7,10% kerosene
0.1456,-17.43,17.9,43.4,5% kerosene
0.2499,-9.74,10.5,31.0,20% turpentine
0.2254,-11.35,13.6,34.6,15% turpentine
0.1911,-17.01,22.0,43.1,5% turpentine
0.2499,-9.55,13.5,31.7,20% turpentine
0.1358,-17.64,22.6,44.9,5% kerosene
0.1551,-16.38,21.3,45.5,5% kerosene
0.116,-17.74,21.8,44.3,5% turpentine
0.1169,-19.77,26.3,47.0,pure
0.1344,-17.03,21.5,44.5,5% kerosene
0.2261,-10.75,14.4,34.2,20% kerosene
0.2223,-11.15,11.8,35.0,20% kerosene
0.1276,-17.81,22.1,43.4,5% turpentine
0.1914,-11.11,17.3,39.7,10% turpentine
0.0951,-21.98,29.7,49.3,pure
0.2193,-10.51,13.5,35.5,15% turpentine
0.1736,-14.64,19.6,47.4,15% kerosene
0.0951,-20.78,28.0,47.3,pure
0.216,-9.51,12.0,33.2,20% turpentine
0.1997,-14.08,17.0,45.4,10% kerosene
0.1464,-10.41,12.3,40.1,15% kerosene
0.1942,-14.44,18.7,39.2,10% turpentine
0.1685,-13.4,18.0,39.8,10% turpentine
0.1889,-13.96,15.7,40.1,15% kerosene
0.1904,-13.02,18.7,43.8,10% kerosene
0.1349,-14.21,14.8,39.0,15% kerosene
0.2299,-10.13,15.7,35.6,15% turpentine
0.1602,-17.57,23.6,45.6,5% turpentine
0.0951,-21.06,29.2,48.9,pure
0.1028,-19.65,29.9,48.7,pure
0.12,-13.31,15.7,42.1,15% kerosene
0.0951,-18.76,28.8,46.6,pure
0.1347,-13.49,17.1,43.5,10% kerosene
0.2467,-13.36,14.0,41.2,15% kerosene
0.1265,-18.59,22.4,43.5,5% turpentine
0.2417,-9.51,13.1,34.8,20% turpentine
0.2272,-12.8,13.8,36.3,15% turpentine
0.2302,-12.04,15.0,35.9,15% turpentine
0.1707,-17.53,23.0,43.0,5% turpentine
0.2464,-9.53,11.6,33.7,20% turpentine
0.1314,-13.28,17.5,40.3,10% turpentine
0.2257,-9.54,14.4,34.1,20% turpentine
0.1257,-16.89,21.0,43.5,5% kerosene
0.2499,-9.56,11.2,32.7,20% turpentine
0.1069,-21.64,29.9,48.0,pure
0.1513,-12.93,19.0,39.8,15% kerosene
0.1365,-14.22,19.3,39.9,15% kerosene
0.0951,-21.52,26.6,47.5,pure
0.1622,-17.27,22.9,43.8,5% turpentine
0.1383,-16.06,21.9,42.8,5% turpentine
0.149,-20.03,15.3,37.7,15% turpentine
0.0951,-20.87,29.5,47.9,pure
0.1882,-14.58,18.2,44.6,10% kerosene
0.1515,-10.43,14.5,41.0,15% kerosene
0.231,-9.63,12.5,35.2,20% turpentine
0.0951,-21.98,29.3,48.7,pure
0.1707,-10.84,19.3,40.2,15% kerosene
0.0971,-20.65,26.8,48.3,pure
0.1959,-17.37,22.9,45.7,5% turpentine
0.1732,-14.97,18.9,41.0,10% kerosene
0.1557,-14.59,20.4,41.1,10% turpentine
0.2377,-9.52,11.7,33.1,20% turpentine
0.2251,-9.98,11.4,32.7,20% turpentine
0.0963,-20.93,27.6,48.7,pure
0.2407,-9.99,11.8,31.2,20% turpentine
0.2234,-9.51,14.3,34.0,20% kerosene
0.1276,-9.51,15.8,35.9,15% turpentine
0.1972,-13.33,17.5,41.4,10% kerosene
0.2499,-10.34,11.9,33.0,20% turpentine
0.1862,-13.57,15.7,40.4,15% kerosene
0.0984,-20.56,26.9,47.3,pure
0.2102,-10.26,13.9,35.4,15% turpentine
0.2483,-9.51,11.5,31.0,20% turpentine
0.2146,-10.66,14.5,34.9,15% turpentine
0.1779,-13.93,18.2,39.6,10% turpentine
0.1868,-15.69,17.9,44.1,10% kerosene
0.2051,-15.04,18.5,40.0,10% turpentine
0.1484,-17.22,23.4,43.6,5% kerosene
0.0951,-20.96,29.9,46.0,pure
0.1571,-17.71,23.5,42.1,5% turpentine
0.1835,-12.6,18.9,39.1,10% turpentine
0.1444,-13.8,15.1,39.7,15% kerosene
0.2405,-10.66,13.7,34.0,20% kerosene
0.1445,-16.46,23.8,44.5,5% kerosene
0.1712,-13.21,18.0,39.9,10% turpentine
0.2346,-9.51,12.3,31.7,20% turpentine
0.1776,-13.54,19.1,41.9,10% kerosene
0.0971,-19.15,28.3,49.9,pure
0.2397,-13.34,14.5,40.7,15% kerosene
0.1405,-14.04,18.2,39.7,10% turpentine
0.1614,-13.26,17.6,41.1,10% turpentine
0.2301,-9.65,11.1,33.9,20% kerosene
0.2147,-15.61,17.1,42.9,10% kerosene
0.1705,-13.2,19.5,39.3,10% turpentine
0.224,-11.38,14.2,34.6,15% turpentine
0.1628,-14.59,17.2,39.8,10% turpentine
0.2475,-10.18,12.2,33.2,20% turpentine
0.2144,-11.13,12.5,36.1,15% turpentine
0.2422,-9.51,14.7,33.0,20% kerosene
0.1938,-13.29,23.9,39.7,15% kerosene
0.0951,-21.65,27.8,49.9,pure
0.1775,-13.37,12.7,40.1,10% turpentine
0.192,-13.87,18.6,40.1,15% kerosene
0.2034,-14.33,15.1,40.2,15% kerosene
0.1096,-17.02,22.1,44.5,5% turpentine
0.2399,-9.61,13.1,33.8,20% turpentine
0.1896,-13.53,27.8,44.0,10% kerosene
0.1613,-15.34,18.3,39.7,15% kerosene
0.2489,-9.99,11.1,32.3,20% turpentine
0.1777,-15.54,13.9,41.2,15% kerosene
0.2203,-14.37,17.5,39.4,15% kerosene
0.133,-17.22,22.4,42.7,5% turpentine
0.2398,-13.77,14.0,39.7,15% kerosene
0.1525,-13.66,14.4,38.9,15% kerosene
0.1675,-13.47,16.6,42.1,10% kerosene
0.1895,-13.54,13.9,41.0,15% kerosene
0.2499,-9.81,14.6,36.3,20% kerosene
0.22,-9.51,11.8,31.8,20% turpentine
0.1162,-17.83,21.4,42.5,5% turpentine
0.241,-10.02,10.6,31.5,20% turpentine
0.2115,-9.91,11.9,31.1,20% kerosene
0.1858,-15.33,19.3,39.8,10% turpentine
0.2362,-9.92,11.2,32.3,20% turpentine
0.1732,-14.04,17.9,42.3,10% kerosene
0.1483,-16.92,22.5,44.6,5% kerosene
0.2443,-9.86,12.4,31.0,20% turpentine
0.1789,-12.6,18.5,40.8,10% turpentine
0.2439,-9.7,12.6,34.4,20% kerosene
0.2075,-14.46,18.4,40.3,10% turpentine
0.2152,-11.21,16.2,34.7,20% kerosene
0.1479,-10.89,15.3,34.5,20% kerosene
0.107,-16.45,22.5,43.0,5% kerosene
0.1456,-13.96,18.7,39.3,15% kerosene
0.1383,-13.46,14.8,40.1,15% kerosene
0.0951,-20.15,28.3,49.9,pure
0.2499,-9.77,12.9,32.9,20% turpentine
0.1046,-17.51,21.5,43.5,5% turpentine
0.1865,-13.16,18.8,39.6,10% turpentine
0.1953,-14.58,16.6,42.8,10% kerosene
0.2123,-13.02,18.9,39.8,10% turpentine
0.2263,-11.0,14.0,35.3,15% turpentine
0.1631,-14.76,16.9,46.2,10% kerosene
0.2306,-10.36,15.6,36.3,15% turpentine
0.0972,-19.03,26.7,47.8,pure
0.1432,-16.86,22.4,44.8,5% kerosene
0.2045,-10.54,13.6,35.5,15% turpentine
0.1459,-9.74,14.2,36.3,15% turpentine
0.1539,-16.77,22.1,46.0,5% kerosene
0.1878,-14.97,18.8,43.0,10% kerosene
0.2438,-13.85,15.6,40.2,15% kerosene
0.143,-16.85,23.2,43.9,5% kerosene
0.183,-13.27,17.1,43.3,10% kerosene
0.1777,-14.04,16.3,42.5,10% kerosene
0.0951,-20.79,26.8,47.9,pure
0.1683,-14.43,17.8,41.1,10% kerosene
0.1409,-17.18,22.4,44.1,5% kerosene
0.0951,-21.17,29.9,47.7,pure
0.1345,-16.59,21.5,43.9,5% kerosene
0.1759,-17.63,22.6,45.4,5% turpentine
0.1972,-13.0,18.0,48.1,10% kerosene
0.0951,-21.06,28.6,49.9,pure
0.2029,-13.32,13.3,40.7,15% kerosene
0.1511,-17.07,22.8,41.3,5% turpentine
0.2262,-9.8,14.8,33.7,20% kerosene
0.2248,-10.19,12.9,35.6,20% kerosene
0.2403,-10.08,15.2,32.2,20% turpentine
0.1628,-14.88,18.5,39.3,10% turpentine
0.2408,-9.51,13.5,33.9,20% turpentine
0.0951,-21.36,28.8,48.7,pure
0.1859,-13.9,15.4,40.8,15% kerosene
0.1496,-17.51,22.0,43.5,5% turpentine
0.154,-18.3,23.9,43.2,5% turpentine
0.1262,-17.85,22.2,42.7,5% turpentine
0.1773,-16.6,16.9,42.2,10% kerosene
0.1853,-12.44,17.4,44.9,10% kerosene
0.2315,-9.6,14.6,31.0,20% turpentine
0.2383,-9.94,13.0,34.5,20% kerosene
